eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,20120002,2024110712514038993,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514038993,0,5915,20,20,0,0,50,36.730096,127.439728,103.656712,72,72,0,335,0x25ad9996
1,31,20120002,2024110712514044002,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514044002,0,5915,20,20,0,0,50,36.730096,127.439728,103.655904,73,73,0,335,0x258f9cf5
1,31,20120002,2024110712514049010,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514049010,0,5915,20,20,0,0,50,36.730096,127.439728,103.655304,74,74,0,335,0xef470dff
1,31,20120002,2024110712514054019,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514054019,0,5915,20,20,0,0,50,36.730096,127.439728,103.654944,75,75,0,335,0xe90a0f65
1,31,20120002,2024110712514059028,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514059028,0,5915,20,20,0,0,50,36.730096,127.439728,103.654288,76,76,0,335,0xbe8687a
1,31,20120002,2024110712514064037,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514064037,0,5915,20,20,0,0,50,36.730096,127.439728,103.653976,77,77,0,335,0xe94bf8b
1,31,20120002,2024110712514069045,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514069045,0,5915,20,20,0,0,50,36.730096,127.439728,103.653544,78,78,0,335,0xb9f330ab
1,31,20120002,2024110712514074053,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514074053,0,5915,20,20,0,0,50,36.730096,127.439728,103.653120,79,79,0,335,0x8d9da0df
1,31,20120002,2024110712514079062,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514079062,0,5915,20,20,0,0,50,36.730100,127.439728,103.652728,80,80,0,335,0x45963d46
1,31,20120002,2024110712514084072,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514084072,0,5915,20,20,0,0,50,36.730100,127.439728,103.652056,81,81,0,335,0xe8f75067
1,31,20120002,2024110712514089083,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514089083,0,5915,20,20,0,0,50,36.730100,127.439728,103.651216,82,82,3,335,0x4615842
1,31,20120002,2024110712514094094,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514094094,0,5915,20,20,0,0,50,36.730100,127.439728,103.650856,83,83,3,335,0x85435923
1,31,20120002,2024110712514099104,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514099104,0,5915,20,20,0,0,50,36.730100,127.439728,103.650184,84,84,3,335,0xeeffb055
1,31,20120002,2024110712514104113,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514104113,0,5915,20,20,0,0,50,36.730100,127.439728,103.649488,85,85,3,335,0xe27b4b37
1,31,20120002,2024110712514109124,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514109124,0,5915,20,20,0,0,50,36.730100,127.439728,103.648960,86,86,3,335,0xf6fa0c12
1,31,20120002,2024110712514114130,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514114130,0,5915,20,20,0,0,50,36.730100,127.439728,103.648424,87,87,3,335,0x35cc58f8
